purpose_te,addr_state_te,loan_amnt,term,installment,grade,emp_length,annual_inc,verification_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,credit_length,issue_d_year,issue_d_month,issue_d_dayOfWeek,issue_d_weekend,log_inc_per_acct,home_3cat,emp_length_missing
0.339745295,0.301222934,3500, 36 months,114.01,B,10,57700,not verified,12.4,0,1,,14,0,2104,5.2,30,18,2011,12,Thu,0,7.561815071,MORTGAGE,0
0.193062369,0.230007954,15000, 36 months,501.23,B,1,90000,not verified,11.2,0,0,,8,0,14667,77.1,13,8,2011,12,Thu,0,8.842615592,RENT,0
0.119259284,0.151074833,8400, 36 months,261.34,A,10,72000,verified,20.75,1,2,6,8,0,3984,16,23,15,2011,12,Thu,0,8.048927182,RENT,0
0.155614857,0.130400474,12000, 36 months,386.7,B,4,90000,not verified,4.84,0,1,72,3,0,14491,49.1,6,13,2011,12,Thu,0,9.61580548,RENT,0
0.164831141,0.201776727,22750, 60 months,606.54,E,0,47840,verified,19.31,0,2,,11,0,16509,62.8,16,21,2011,12,Thu,0,8.003028666,MORTGAGE,0
0.194981597,0.168364011,8875, 36 months,281.81,A,10,58000,verified,28.84,0,0,,8,0,9605,64.5,22,9,2011,12,Thu,0,7.877155836,MORTGAGE,0
0.121291856,0.092941027,11200, 36 months,343.89,A,10,45000,not verified,18.64,0,0,,7,0,12965,52.3,23,10,2011,12,Thu,0,7.578923553,OTHER,0
0.117606304,0.127596098,15000, 36 months,503.18,B,5,75000,not verified,7.97,0,2,35,9,0,6870,43.5,26,6,2011,12,Thu,0,7.967146854,RENT,0
0.186861424,0.158367502,15000, 36 months,469.36,A,10,125000,verified,10.64,0,0,,3,0,0,0,22,30,2011,12,Thu,0,8.645026563,OTHER,0
0.150010226,0.135104775,14000, 60 months,322.07,C,10,35000,verified,13.68,0,0,,5,0,13654,81.8,7,11,2011,12,Thu,0,8.517193191,OTHER,0
0.148281077,0.13072662,10000, 36 months,307.04,A,2,45000,verified,24.24,0,0,,9,0,1623,0,18,12,2011,12,Thu,0,7.824046011,RENT,0
0.142377625,0.124823168,12000, 60 months,311.49,E,9,45000,not verified,9.01,0,1,,9,0,9908,78,12,6,2011,12,Thu,0,8.229511119,RENT,0
0.088969098,0.146737441,14000, 36 months,482.92,C,6,85000,not verified,5.55,0,1,,5,0,15183,70.9,15,16,2011,12,Thu,0,8.642356334,RENT,0
0.148416243,0.185361828,35000, 36 months,1111.37,A,3,84500,verified,2.47,0,1,,8,0,9228,15.2,38,25,2011,12,Thu,0,7.706920654,MORTGAGE,0
0.075476478,0.113643274,12875, 36 months,402.87,A,4,57000,verified,23.16,0,0,,8,0,18748,66.7,20,10,2011,12,Thu,0,7.955074273,MORTGAGE,0
0.170468525,0.180458319,9000, 36 months,285.78,A,5,25600,not verified,17.67,0,0,,8,0,7234,60.8,13,8,2011,12,Thu,0,7.585398273,RENT,0
0.112941967,0.175488544,12000, 36 months,413.94,C,10,66000,verified,8.76,0,2,38,10,0,10326,59.3,32,15,2011,12,Thu,0,7.631674118,RENT,0
0.096130546,0.125996972,2000, 36 months,60.88,A,1,33000,not verified,11.42,0,0,,10,0,11607,31.7,13,15,2011,12,Thu,0,7.839313483,RENT,0
0.206221864,0.163538636,8000, 36 months,267.33,B,10,80000,verified,6.57,0,0,,10,0,11222,94.3,14,9,2011,12,Thu,0,8.650724584,MORTGAGE,0
0.114862512,0.204364879,10000, 36 months,334.16,B,6,32000,verified,23.93,0,0,,6,0,5724,80.6,13,5,2011,12,Thu,0,7.808541824,RENT,0
0.119367711,0.219012525,6000, 36 months,187.75,A,10,44720,not verified,11.81,0,0,,8,0,21168,70.7,12,10,2011,12,Thu,0,8.223269458,MORTGAGE,0
0.187462384,0.149166794,13000, 36 months,434.4,B,0,170000,verified,9.41,0,0,25,8,0,10226,88.9,32,32,2011,12,Thu,0,8.577817813,RENT,0
0.141542248,0.098859019,2400, 36 months,78.18,B,8,43080,not verified,21.67,0,1,,5,0,4699,75.4,14,13,2011,12,Thu,0,8.031756802,RENT,0
0.159613851,0.142059394,8000, 36 months,267.33,B,3,60000,not verified,22.02,0,2,,14,0,7917,66.5,14,7,2011,12,Thu,0,8.363042512,RENT,0
0.185078377,0.138670666,5000, 36 months,153.52,A,3,32500,not verified,16.32,0,1,,12,0,443,27.7,29,8,2011,12,Thu,0,7.021699538,OTHER,0
0.161073222,0.215422382,4800, 36 months,146.1,A,6,50000,not verified,5.52,0,0,,10,0,16,0,19,16,2011,12,Thu,0,7.875339305,MORTGAGE,0
0.065550558,0.151062853,25000, 60 months,691.33,F,5,93500,verified,10.84,0,0,,10,0,20387,83.9,18,13,2011,12,Thu,0,8.555344957,MORTGAGE,0
0.154064081,0.192411253,2400, 36 months,77.34,B,10,72000,verified,17.38,0,0,,8,0,36496,80.8,41,16,2011,12,Thu,0,7.470849331,MORTGAGE,0
0.18986235,0.199852145,12000, 60 months,306.36,D,10,75000,verified,17.2,0,1,,8,0,11112,91.1,21,24,2011,12,Thu,0,8.180720955,MORTGAGE,0
0.171367852,0.208313437,12000, 36 months,407.17,C,5,40000,not verified,13.65,0,1,,8,0,6223,50.2,14,5,2011,12,Thu,0,7.957577403,MORTGAGE,0
0.129331033,0.167497829,10000, 36 months,359.43,D,10,30000,verified,16.56,0,0,,11,0,9781,88.1,14,4,2011,12,Thu,0,7.669895331,RENT,0
0.203196076,0.179933685,10000, 36 months,339.31,C,0,26400,verified,13.95,0,0,70,7,0,8032,78,12,9,2011,12,Thu,0,7.696212639,RENT,0
0.162528203,0.135910617,20000, 36 months,710.77,D,3,65000,verified,10.43,0,3,26,8,0,31618,76.6,21,13,2011,12,Thu,0,8.037620111,MORTGAGE,0
0.116237092,0.149996364,16000, 36 months,500.65,A,9,70000,not verified,9,0,0,,10,0,32014,37.8,23,9,2011,12,Thu,0,8.020756305,MORTGAGE,0
0.14828863,0.237790997,22800, 60 months,569.96,D,8,68000,verified,10.02,0,1,,11,0,14174,65.6,20,11,2011,12,Thu,0,8.131530711,RENT,0
0.19140142,0.201391214,18000, 36 months,620.9,C,10,52000,not verified,21.37,0,1,,14,0,20846,89.1,27,13,2011,12,Thu,0,7.563162132,RENT,0
0.152409998,0.118959947,20000, 60 months,431.37,B,10,62400,verified,24.02,0,0,,11,0,15709,55.1,15,22,2011,12,Thu,0,8.333270353,OTHER,0
0.32606532,0.197887939,3000, 36 months,99.23,B,1,18000,verified,24.27,0,1,45,4,0,6858,21.5,9,10,2011,12,Thu,0,7.60090246,RENT,0
0.205155972,0.187601515,27300, 60 months,588.82,B,2,50000,verified,25.7,0,0,,9,0,4608,16.8,20,11,2011,12,Thu,0,7.824046011,RENT,0
0.146672986,0.174015386,20000, 36 months,678.61,C,5,140000,verified,7.89,0,1,47,11,0,20631,75,35,19,2011,12,Thu,0,8.29404964,RENT,0
0.107276456,0.196778823,4350, 36 months,153.56,D,0,20000,not verified,20.7,0,2,,8,0,10863,90.5,15,4,2011,12,Thu,0,7.195437351,RENT,0
0.070067196,0.108233991,8000, 36 months,274.48,C,0,50000,verified,18.6,1,0,14,12,0,6372,56.9,19,9,2011,12,Thu,0,7.875339305,RENT,0
0.079537676,0.165049971,7000, 36 months,219.04,A,2,42000,not verified,18.06,0,1,,8,0,11789,64.4,23,8,2011,12,Thu,0,7.509930681,RENT,0
0.153570388,0.179509585,6025, 36 months,199.29,B,0,19200,verified,11.13,0,1,47,5,0,5044,42.4,11,16,2011,12,Thu,0,7.464770285,RENT,0
0.123668883,0.103152871,15000, 36 months,544.17,D,3,61284,not verified,21.87,0,0,28,22,0,13034,59.8,30,12,2011,12,Thu,0,7.622076695,RENT,0
0.187947581,0.203658871,18000, 36 months,644.18,D,7,140000,verified,9.75,0,3,,16,0,21717,89.8,29,14,2011,12,Thu,0,8.482101872,MORTGAGE,0
0.077874105,0.141996025,3825, 36 months,131.24,C,2,26000,not verified,23.12,0,1,41,19,0,7938,61.5,37,11,2011,12,Thu,0,6.554933904,RENT,0
0.192159823,0.174605366,10000, 36 months,304.36,A,0,48000,verified,23.55,0,3,,19,0,2422,5.1,31,17,2011,12,Thu,0,7.344969085,RENT,0
0.154261108,0.180736034,6000, 36 months,200.5,B,9,26500,verified,20.92,1,0,6,6,0,3704,92.6,16,9,2011,12,Thu,0,7.41231129,RENT,0
0.225037689,0.183605652,2400, 36 months,82.35,C,3,39990,not verified,19.68,0,3,24,7,0,19059,92.5,23,20,2011,12,Thu,0,7.460890486,MORTGAGE,0
0.098234163,0.133236488,14000, 36 months,451.15,B,5,38000,verified,22.48,0,2,,10,0,14089,41.4,16,12,2011,12,Thu,0,7.772752716,OTHER,0
0.153503165,0.128288783,4200, 36 months,128.96,A,10,35000,not verified,21.91,0,0,,6,0,3826,63.8,17,12,2011,12,Thu,0,7.629889996,RENT,0
0.094485478,0.129487803,7000, 60 months,193.58,F,5,50000,verified,11.76,0,1,,9,0,10197,88.7,12,4,2011,12,Thu,0,8.334871635,RENT,0
0.08198462,0.119635952,13250, 36 months,449.58,C,6,37500,verified,23.26,0,1,,10,0,14923,63.9,18,26,2011,12,Thu,0,7.641724454,RENT,0
0.148046861,0.105363633,3600, 60 months,91.91,D,1,32000,verified,17.25,0,1,,8,0,5944,68.3,19,7,2011,12,Thu,0,7.429052203,RENT,0
0.272063273,0.116341641,14000, 60 months,322.07,C,10,27840,verified,10.78,0,2,79,5,0,1430,57.2,23,21,2011,12,Thu,0,7.098734899,MORTGAGE,0
0.124621562,0.161567147,6000, 36 months,184.23,A,5,24000,not verified,7.2,0,1,,5,0,3238,33,22,12,2011,12,Thu,0,6.994766656,RENT,0
0.114917974,0.183186046,9000, 36 months,281.62,A,7,45000,verified,12.48,0,0,,7,0,17828,93.1,14,11,2011,12,Thu,0,8.075360439,RENT,0
0.211459336,0.168776108,15000, 36 months,501.23,B,10,73600,verified,11.67,0,0,61,11,1,18589,69.4,25,18,2011,12,Thu,0,7.98752448,MORTGAGE,0
0.115483306,0.080424564,9000, 36 months,308.79,C,2,40000,verified,15.93,0,0,,6,0,6251,96.2,11,5,2011,12,Thu,0,8.19873946,RENT,0
0.158731385,0.212471352,12000, 36 months,365.23,A,0,75000,verified,8.06,0,0,,14,0,3852,4.7,21,13,2011,12,Thu,0,8.180720955,RENT,0
0.204442517,0.241388102,14000, 36 months,456.03,B,2,35000,not verified,13.44,0,1,,8,0,13811,46.2,20,11,2011,12,Thu,0,7.467371067,OTHER,0
0.083167534,0.151435605,16000, 36 months,551.91,C,4,50000,verified,19.44,0,3,,8,0,18998,90.9,35,11,2011,12,Thu,0,7.264430223,RENT,0
0.101903127,0.163796883,11000, 36 months,367.57,B,2,71200,not verified,18.72,0,0,70,10,0,12898,70.9,21,13,2011,12,Thu,0,8.12872566,RENT,0
0.09815679,0.115259735,5000, 36 months,167.08,B,0,47000,verified,2.91,0,0,44,3,0,2392,70.4,4,24,2011,12,Thu,0,9.37160852,RENT,0
0.14108154,0.161947508,20000, 60 months,460.1,C,1,50000,verified,19.22,0,0,49,16,0,5896,57.8,39,11,2011,12,Thu,0,7.156216638,RENT,0
0.148648003,0.122030418,14150, 36 months,474.66,B,3,40000,not verified,13.35,0,0,,7,0,13990,86.4,17,12,2011,12,Thu,0,7.763421389,RENT,0
0.229262462,0.174247207,4000, 36 months,133.67,B,10,55000,verified,17.69,0,1,,16,0,35726,80.9,42,18,2011,12,Thu,0,7.177418846,MORTGAGE,0
0.185128869,0.208993246,12000, 60 months,248.52,A,6,33280,not verified,9.3,0,0,26,6,0,8245,41.6,17,18,2011,12,Thu,0,7.579498551,MORTGAGE,0
0.176015974,0.134583937,6000, 36 months,195.44,B,10,42000,not verified,9.43,0,0,,5,1,12851,86.8,18,14,2011,12,Thu,0,7.755053139,RENT,0
0.169604538,0.206550123,15000, 36 months,466.67,A,3,44500,verified,26.75,0,0,,14,0,18681,57.5,25,27,2011,12,Thu,0,7.484368643,OTHER,0
0.090363421,0.123387271,4200, 60 months,92.82,B,10,99996,not verified,10.48,0,2,73,12,0,3395,4.8,28,19,2011,12,Thu,0,8.180680954,MORTGAGE,0
0.162953704,0.187380646,15000, 36 months,456.54,A,2,47760,not verified,9.12,0,0,,7,0,1582,6.5,22,19,2011,12,Thu,0,7.682901295,MORTGAGE,0
0.140391479,0.122837022,18000, 36 months,601.48,B,1,50000,verified,23.45,0,0,,11,0,18741,73.2,19,11,2011,12,Thu,0,7.875339305,RENT,0
0.169870613,0.139447921,30000, 60 months,690.15,C,10,145000,verified,5.74,0,3,,6,0,28648,61,26,26,2011,12,Thu,0,8.626392483,MORTGAGE,0
0.116810828,0.177525891,35000, 36 months,1095.16,A,0,264000,verified,2.45,0,0,,12,0,24864,59.3,39,13,2011,12,Thu,0,8.820142736,MORTGAGE,0
0.210010777,0.19562079,4000, 60 months,102.98,E,6,48000,verified,19.15,0,2,,9,0,16543,63.4,25,8,2011,12,Thu,0,7.560080465,RENT,0
0.135028283,0.104605591,7000, 36 months,217.78,A,4,67000,not verified,16.33,0,0,,12,0,15081,57.6,24,10,2011,12,Thu,0,7.934394068,MORTGAGE,0
0.164161671,0.12586608,7000, 36 months,213.05,A,6,29004,verified,8.15,0,0,,9,0,2885,58.9,25,10,2011,12,Thu,0,7.056313206,RENT,0
0.13266801,0.134426441,1600, 36 months,56.49,D,8,30000,not verified,16.84,1,0,13,9,0,6029,90,18,14,2011,12,Thu,0,7.418580903,RENT,0
0.179084674,0.180351331,12000, 60 months,265.18,B,2,45000,not verified,17.87,0,1,69,7,0,7743,65.1,20,16,2011,12,Thu,0,7.718685495,MORTGAGE,0
0.190140698,0.172586241,7200, 36 months,238.15,B,8,55000,not verified,7.57,0,1,,6,0,23006,93.9,13,12,2011,12,Thu,0,8.350139107,MORTGAGE,0
0.143335686,0.109885634,5000, 36 months,155.56,A,7,50000,verified,16.7,0,2,,8,0,5889,36.8,25,18,2011,12,Thu,0,7.60090246,MORTGAGE,0
0.114731358,0.142073758,6000, 36 months,200.5,B,7,26000,not verified,26.68,0,0,,3,0,8887,96.6,15,8,2011,12,Thu,0,7.457801616,OTHER,0
0.168244254,0.171497721,8000, 36 months,254.03,A,10,99000,verified,6.41,0,2,,5,0,3183,55.8,11,5,2011,12,Thu,0,9.104979856,OTHER,0
0.157922921,0.132708539,20000, 36 months,644.5,B,10,210000,verified,17.86,0,3,,7,0,130920,90.3,25,24,2011,12,Thu,0,9.035986985,MORTGAGE,0
0.156377427,0.161588988,5000, 36 months,152.18,A,10,65000,not verified,4.21,0,0,,7,0,1289,4.3,27,16,2011,12,Thu,0,7.786305683,MORTGAGE,0
0.195016731,0.155317937,8000, 36 months,264.61,B,3,140000,not verified,9.84,0,0,,8,0,13943,96.2,18,16,2011,12,Thu,0,8.959025944,MORTGAGE,0
0.187777147,0.181053515,16000, 36 months,534.65,B,10,120000,verified,10.14,0,1,47,11,0,63829,52.6,26,11,2011,12,Thu,0,8.437150484,MORTGAGE,0
0.170970169,0.180959964,35000, 60 months,973.64,F,10,115000,verified,17.24,0,0,36,17,0,54340,83.3,38,21,2011,12,Thu,0,8.015101248,MORTGAGE,0
0.17372788,0.210673465,5000, 36 months,167.73,B,6,30000,not verified,23.36,0,1,,8,0,6310,45.1,15,11,2011,12,Thu,0,7.60090246,RENT,0
0.225649847,0.225547803,2800, 36 months,87.12,A,3,27000,not verified,13.2,0,1,,6,0,8268,42.6,20,10,2011,12,Thu,0,7.207859871,RENT,0
0.196551175,0.158255584,12000, 36 months,402.54,B,8,39996,verified,6.81,1,0,16,10,0,7056,35.5,14,14,2011,12,Thu,0,7.957477398,RENT,0
0.174678067,0.184667862,4000, 36 months,121.75,A,2,54000,not verified,17.53,2,2,9,8,0,2529,8.2,10,24,2011,12,Thu,0,8.594154233,RENT,0
0.161116926,0.194072438,7000, 36 months,222.28,A,2,23000,not verified,6,0,0,48,6,0,3763,28.7,7,5,2011,12,Thu,0,8.097339346,MORTGAGE,0
0.085438286,0.111377482,5600, 36 months,182.42,B,6,35000,not verified,13.69,0,1,,18,0,10305,29.8,29,6,2011,12,Thu,0,7.09580751,MORTGAGE,0
0.165481804,0.181193093,18975, 60 months,501.78,E,5,45000,verified,24.53,0,0,,8,0,20659,97,15,10,2011,12,Thu,0,8.006367568,RENT,0
0.141237233,0.146448794,5000, 36 months,153.52,A,10,138000,not verified,1.49,0,1,,14,0,4672,2.6,38,17,2011,12,Thu,0,8.197422804,MORTGAGE,0
0.206461558,0.171402817,12000, 36 months,426.47,D,2,68500,verified,19.5,2,0,17,12,0,13034,64.3,31,30,2011,12,Thu,0,7.70060182,RENT,0
0.124088102,0.184803166,5500, 36 months,179.16,B,3,31000,not verified,22.3,0,0,,19,0,9968,40.9,28,9,2011,12,Thu,0,7.009537973,OTHER,0
0.173339424,0.183329219,12000, 36 months,390.88,B,10,63000,verified,23.33,0,0,,11,0,10574,55.7,24,13,2011,12,Thu,0,7.872836175,RENT,0
0.315561343,0.187383962,12000, 36 months,375.49,A,4,76000,verified,1.03,0,0,,5,0,1372,12.1,11,4,2011,12,Thu,0,8.840593346,RENT,0
0.149139235,0.120788407,4000, 36 months,134.18,B,6,42000,not verified,23.23,1,3,18,18,0,4763,36.9,26,11,2011,12,Thu,0,7.387328359,MORTGAGE,0
0.062630083,0.032202485,1000, 36 months,33.94,C,2,76000,not verified,18.52,0,0,,9,0,3808,97.6,16,6,2011,12,Thu,0,8.465899897,RENT,0
0.173265908,0.146648322,25000, 36 months,835.39,B,6,54996,verified,11.78,0,0,25,10,0,22085,65.1,27,13,2011,12,Thu,0,7.619178868,MORTGAGE,0
0.141210679,0.110787987,9000, 36 months,301.91,B,10,28944,not verified,6.92,0,2,,5,1,6131,19,21,11,2011,12,Thu,0,7.22859577,OTHER,0
0.213167606,0.206443973,8575, 36 months,298.4,C,10,35000,not verified,24.58,0,2,68,16,1,6509,69.2,30,21,2011,12,Thu,0,7.061905959,RENT,0
0.203876844,0.281832905,5400, 36 months,168.97,A,5,38000,verified,17.31,0,0,52,10,1,1718,9.8,22,18,2011,12,Thu,0,7.454298985,MORTGAGE,0
0.18551778,0.162255389,10000, 36 months,357.88,D,5,72000,verified,12.62,0,0,,8,0,5050,80.2,11,4,2011,12,Thu,0,8.786526125,RENT,0
0.196490643,0.233436228,10000, 36 months,344.95,C,4,33000,verified,16.44,0,1,,10,0,11694,88.9,18,8,2011,12,Thu,0,7.513891083,RENT,0
0.171415297,0.144797711,2575, 36 months,90.48,C,0,44420,verified,19.67,0,2,,11,0,10201,91.1,23,14,2011,12,Thu,0,7.565950882,RENT,0
0.167905346,0.177895141,10000, 36 months,322.25,B,0,38400,verified,5.34,0,0,38,6,0,3953,48.3,17,12,2011,12,Thu,0,7.722599395,MORTGAGE,0
0.144733443,0.114305845,12000, 36 months,407.17,C,2,79768,verified,16.73,0,2,37,6,0,2093,36.7,21,11,2011,12,Thu,0,8.242355263,OTHER,0
0.164126704,0.197082216,10000, 36 months,317.54,A,10,80000,not verified,16.11,0,0,,6,0,3937,48.6,11,12,2011,12,Thu,0,8.891886641,MORTGAGE,0
0.139843158,0.149832952,6000, 36 months,210.83,C,10,39168,not verified,24.85,0,1,36,13,1,6347,81.6,30,14,2011,12,Thu,0,7.174417984,MORTGAGE,0
0.188320327,0.191573793,12600, 60 months,294.95,C,3,86000,not verified,16.87,0,1,63,9,0,12208,56.3,40,11,2011,12,Thu,0,7.673223121,MORTGAGE,0
0.115273483,0.150561503,5000, 36 months,167.73,B,2,62400,not verified,18.98,1,0,4,17,0,10590,55.7,42,12,2011,12,Thu,0,7.303650936,RENT,0
0.064781259,0.133049331,10000, 36 months,322.25,B,10,60000,not verified,14.98,0,0,,8,0,16908,73.5,14,13,2011,12,Thu,0,8.363042512,RENT,0
0.148157804,0.21070438,15000, 60 months,331.48,B,7,100000,verified,4.52,0,0,49,10,0,12153,59,23,12,2011,12,Thu,0,8.377431249,MORTGAGE,0
0.131681798,0.188381494,6000, 36 months,208.79,C,5,29000,not verified,2.77,0,1,,3,0,1918,54.8,5,7,2011,12,Thu,0,8.665613197,RENT,0
0.203895513,0.173472821,5450, 36 months,170.54,A,7,83004,not verified,7.42,0,0,,8,0,11229,54.5,31,9,2011,12,Thu,0,7.892656874,RENT,0
0.188341431,0.21543598,13500, 36 months,435.04,B,10,57700,verified,20.34,1,2,23,10,0,14643,62.3,34,17,2011,12,Thu,0,7.436651928,MORTGAGE,0
0.16927099,0.161537811,20000, 60 months,468.17,C,4,45000,not verified,10.16,0,0,,7,0,15197,88.7,14,7,2011,12,Thu,0,8.075360439,RENT,0
0.20527385,0.17167663,3000, 60 months,67.38,B,0,46008,not verified,18.23,0,1,,16,0,3017,53.9,36,10,2011,12,Thu,0,7.153051635,RENT,0
0.133584,0.08705274,5000, 36 months,161.13,B,10,40000,not verified,9.45,0,0,,3,0,20212,74,18,17,2011,12,Thu,0,7.706262975,RENT,0
0.348737592,0.220560211,7000, 36 months,214.93,A,9,96000,not verified,5.89,0,1,,6,0,1384,2.7,19,12,2011,12,Thu,0,8.527664491,MORTGAGE,0
0.162016256,0.141201869,3800, 36 months,115.66,A,4,90000,verified,21.32,0,0,,7,0,0,0,28,15,2011,12,Thu,0,8.075360439,OTHER,0
0.1932102,0.186486568,28000, 36 months,889.09,A,10,110000,verified,19.28,0,0,,10,0,46660,55.5,36,17,2011,12,Thu,0,8.024716706,RENT,0
0.190655032,0.178956074,4000, 36 months,133.67,B,3,31200,not verified,19.35,0,1,,6,0,1139,17.1,8,5,2011,12,Thu,0,8.268731832,RENT,0
0.178565685,0.211521197,7500, 36 months,257.32,C,6,60000,not verified,16,0,1,68,6,0,6264,65.2,17,13,2011,12,Thu,0,8.168886497,RENT,0
0.149470595,0.114411854,12000, 36 months,365.23,A,3,48000,not verified,16.63,0,0,,8,0,2282,21.5,14,11,2011,12,Thu,0,8.13989896,RENT,0
0.152245091,0.17958749,25000, 60 months,680.28,F,10,76000,verified,19.25,0,2,,8,0,13871,84.1,13,6,2011,12,Thu,0,8.673539262,RENT,0
0.149644671,0.129128659,7200, 36 months,238.15,B,0,50000,not verified,22.06,0,0,63,14,0,16852,65.3,21,9,2011,12,Thu,0,7.775255847,RENT,0
0.18927801,0.174888024,7000, 36 months,248.77,D,10,52000,verified,17.42,0,2,29,9,1,6070,85.5,23,25,2011,12,Thu,0,7.723504782,RENT,0
0.175547097,0.180758658,14000, 36 months,456.03,B,3,65000,verified,15.38,0,0,36,10,0,8464,67.7,16,10,2011,12,Thu,0,8.309553827,RENT,0
0.211176388,0.138843076,6000, 36 months,187.75,A,10,170000,verified,4.07,1,1,13,7,0,5224,42.1,15,24,2011,12,Thu,0,9.335503515,MORTGAGE,0
0.185402469,0.162186391,8000, 36 months,250.33,A,1,68000,not verified,15.78,0,2,,5,0,4947,89.9,12,11,2011,12,Thu,0,8.642356334,OTHER,0
0.092947309,0.155493885,3000, 36 months,95.26,A,0,70000,verified,12.22,0,0,32,22,0,10640,21.2,37,9,2011,12,Thu,0,7.545332608,MORTGAGE,0
0.134671239,0.108053653,5000, 36 months,171.55,C,2,42000,verified,19.54,0,1,,5,0,8644,91,6,6,2011,12,Thu,0,8.853665428,MORTGAGE,0
0.139339708,0.165278904,6000, 36 months,193.35,B,0,90000,not verified,21.64,0,1,73,14,0,27710,57.1,25,9,2011,12,Thu,0,8.188689124,MORTGAGE,0
0.13917136,0.113956977,5500, 36 months,171.11,A,2,36500,not verified,16.73,0,2,,6,0,3272,26.8,12,5,2011,12,Thu,0,8.02016089,RENT,0
0.137514482,0.123124495,6000, 36 months,184.23,A,10,38000,not verified,4.23,0,2,,5,0,481,6.4,15,12,2011,12,Thu,0,7.837291238,MORTGAGE,0
0.183674965,0.160412574,10000, 36 months,334.16,B,5,56000,not verified,19.33,1,0,15,14,0,21282,58.8,22,17,2011,12,Thu,0,7.842064516,RENT,0
0.220994229,0.217902816,5000, 36 months,161.13,B,3,45000,verified,7.49,1,0,20,9,0,2021,42.1,17,6,2011,12,Thu,0,7.881204425,RENT,0
0.097055423,0.133804066,4000, 36 months,132.31,B,6,32535,not verified,15.12,0,2,74,19,0,11684,31.2,26,15,2011,12,Thu,0,7.131975174,RENT,0
0.073390935,0.10839326,8000, 36 months,250.33,A,10,70000,not verified,8.5,0,1,,11,0,24194,56.7,24,11,2011,12,Thu,0,7.978196691,RENT,0
0.192440752,0.169224675,6000, 60 months,132.59,B,3,39996,not verified,21.99,0,0,,13,0,31994,93.5,29,12,2011,12,Thu,0,7.229238898,MORTGAGE,0
0.169303236,0.174514797,12000, 36 months,365.23,A,10,98000,verified,4.35,0,0,,8,0,3576,0,22,16,2011,12,Thu,0,8.401680304,OTHER,0
0.222051192,0.218959779,10000, 36 months,362.78,D,3,42910,verified,20.64,0,1,,7,0,5898,45,9,3,2011,12,Thu,0,8.469635601,RENT,0
0.096143369,0.123485769,12000, 36 months,413.94,C,7,54000,verified,15.98,0,1,,13,0,15505,73.9,20,6,2011,12,Thu,0,7.901007052,RENT,0
0.149077193,0.106393964,10000, 60 months,255.3,D,4,40000,verified,20.46,0,1,,8,0,15099,66.5,13,8,2011,12,Thu,0,8.031685376,RENT,0
0.127102891,0.137092686,5300, 36 months,184.43,C,0,28800,not verified,21.96,0,1,,4,0,3412,72.6,6,11,2011,12,Thu,0,8.476371197,RENT,0
0.126329611,0.163275196,8000, 36 months,271.45,C,5,70000,not verified,9.5,0,0,,13,0,14412,50.2,14,8,2011,12,Thu,0,8.517193191,MORTGAGE,0
0.176509357,0.142912138,1000, 36 months,34.8,C,3,27600,not verified,21.91,0,1,,3,0,758,58.3,4,11,2011,12,Thu,0,8.839276691,OTHER,0
0.090998671,0.106368374,3800, 36 months,116.68,A,3,62352,not verified,12.07,0,0,39,9,0,21852,21.3,24,27,2011,12,Thu,0,7.862497197,MORTGAGE,0
0.165100674,0.182203619,4200, 36 months,128.96,A,7,60000,not verified,19.84,0,3,,9,0,11317,54,29,13,2011,12,Thu,0,7.634804011,MORTGAGE,0
0.105128549,0.085495113,3500, 36 months,106.53,A,10,70000,verified,10.66,0,0,61,10,0,17831,32.8,26,20,2011,12,Thu,0,7.898153983,MORTGAGE,0
0.201202,0.198110587,6000, 36 months,201.27,B,2,45000,not verified,19.04,0,1,,10,0,25082,80.8,21,8,2011,12,Thu,0,7.669895331,RENT,0
0.116055512,0.172780502,15000, 60 months,336.86,B,10,160000,verified,6.79,0,1,,11,0,14073,21.9,38,12,2011,12,Thu,0,8.345342934,MORTGAGE,0
0.170602174,0.194466551,30000, 60 months,799.84,E,0,525000,verified,8.5,0,0,64,14,0,37725,75,42,11,2011,12,Thu,0,9.433483923,MORTGAGE,0
0.076823048,0.134591392,10000, 36 months,325.74,B,1,35000,not verified,13.47,0,0,,6,0,9278,69.3,9,8,2011,12,Thu,0,8.265878763,RENT,0
0.127100383,0.195368455,15000, 60 months,345.08,C,1,31000,verified,18.46,0,2,,9,0,7258,53,15,7,2011,12,Thu,0,7.633692282,RENT,0
0.070012657,0.132559234,22000, 60 months,544.04,D,3,55000,verified,20.79,0,0,70,11,0,15147,61.1,22,19,2011,12,Thu,0,7.824046011,RENT,0
0.195023335,0.174208948,9600, 36 months,343.56,D,3,42000,verified,24.09,0,0,,8,0,33634,96.4,13,7,2011,12,Thu,0,8.08047554,RENT,0
0.104843686,0.125709654,11250, 60 months,254.2,B,10,43000,verified,16.27,0,0,40,11,0,4313,54.7,15,12,2011,12,Thu,0,7.960905194,RENT,0
0.104770027,0.167316604,31000, 36 months,1142.94,E,2,180000,verified,13.47,0,1,48,9,0,131949,75.2,24,15,2011,12,Thu,0,8.9226583,MORTGAGE,0
